timestamp,symbol,close,volume,var_3c
2026-01-25 12:56:49.958194,COREUSDT,0.11173,361867.6,
2026-01-25 12:56:50.002599,COWUSDT,0.2043,103711.0,
2026-01-25 12:56:50.010748,COTIUSDT,0.018058,3879053.0,
2026-01-25 12:56:50.110889,CROSSUSDT,0.12266,84661.0,
2026-01-25 12:56:50.169173,CROUSDT,0.09056,544823.0,
2026-01-25 12:56:50.185921,CRVUSDT,0.3547,3896660.9,
2026-01-25 12:56:50.225195,CTCUSDT,0.2655,246176.0,
2026-01-25 12:56:50.225195,CTKUSDT,0.2458,10306.1,
2026-01-25 12:56:50.235710,CTSIUSDT,0.03267,191081.0,
2026-01-25 12:56:50.252841,CVCUSDT,0.04314,391262.0,
2026-01-25 12:56:50.256783,CUSDT,0.07415,353418.0,
2026-01-25 12:56:50.272479,CVXUSDT,2.1701,49692.29,
2026-01-25 12:56:50.302447,CYBERUSDT,0.7907,288244.5,
2026-01-25 12:56:50.304190,CYSUSDT,0.3323,652272.0,
2026-01-25 12:56:50.304190,DASHUSDT,61.96,28343.29,
2026-01-25 12:56:50.346988,DBRUSDT,0.015449,376050.0,
2026-01-25 12:56:50.354190,DEEPUSDT,0.03944,2127970.0,
2026-01-25 12:56:50.444760,DEGENUSDT,0.001028,9335990.0,
2026-01-25 12:56:50.497419,DENTUSDT,0.0001882,51965000.0,
2026-01-25 12:56:50.529542,DEXEUSDT,3.124,6643.5,
2026-01-25 12:56:50.561833,DGBUSDT,0.005738,2771710.0,
2026-01-25 12:56:50.561833,DODOUSDT,0.016876,244449.0,
2026-01-25 12:56:50.577846,DIAUSDT,0.2607,6720.0,
2026-01-25 12:56:50.593679,DOGEUSDT,0.12224,120948551.0,
2026-01-25 12:56:50.593679,DOGUSDT,0.0012057,16799700.0,
2026-01-25 12:56:50.609670,DOLOUSDT,0.05454,1985304.0,
2026-01-25 12:56:50.641897,DOODUSDT,0.004806,20990200.0,
2026-01-25 12:56:50.641897,DOTUSDT,1.8843,577065.0,
2026-01-25 12:56:50.657548,DRIFTUSDT,0.15983,17518082.0,
2026-01-25 12:56:50.685602,DUSKUSDT,0.17638,17064104.0,
2026-01-25 12:56:50.689764,DYDXUSDT,0.16555,3680336.9,
2026-01-25 12:56:50.769430,DYMUSDT,0.05907,530326.2,
2026-01-25 12:56:50.833474,EDENUSDT,0.06007,1436081.0,
2026-01-25 12:56:50.868913,EDUUSDT,0.13027,455731.6,
2026-01-25 12:56:50.881425,CUDISUSDT,0.0275,917040.0,
2026-01-25 12:56:50.902480,EGLDUSDT,5.806,14933.38,
2026-01-25 12:56:50.913587,ELSAUSDT,0.12311,17034703.0,
2026-01-25 12:56:50.913587,EIGENUSDT,0.3282,1734187.0,
2026-01-25 12:56:50.931469,ENAUSDT,0.16873,25722166.0,
2026-01-25 12:56:50.931469,ENJUSDT,0.029,1431663.4,
2026-01-25 12:56:50.945395,ENSOUSDT,1.5325,22366274.7,
2026-01-25 12:56:50.977525,ENSUSDT,8.93,14776.7,
2026-01-25 12:56:50.993559,EPTUSDT,0.0018773,2856620.0,
2026-01-25 12:56:50.993559,EPICUSDT,0.544,58237.0,
2026-01-25 12:56:51.025940,ESPORTSUSDT,0.52687,153290.0,
2026-01-25 12:56:51.025940,ERAUSDT,0.22594,3314888.0,
2026-01-25 12:56:51.116495,ESUSDT,0.13861,1691085.0,
2026-01-25 12:56:51.169845,ETCUSDT,11.411,22609.6,
2026-01-25 12:56:51.201695,ETHBTCUSDT,0.033052,3992570.0,
2026-01-25 12:56:51.217343,ETHFIUSDT,0.6009,424237.8,
2026-01-25 12:56:51.237328,ETHUSDT,2924.99,39527.99,
2026-01-25 12:56:51.252412,EVAAUSDT,0.7967,317595.3,
2026-01-25 12:56:51.265188,EULUSDT,1.9343,106047.4,
2026-01-25 12:56:51.274524,FARTCOINUSDT,0.2905,33418422.0,
2026-01-25 12:56:51.276530,FFUSDT,0.09029,1733439.0,
2026-01-25 12:56:51.297175,FHEUSDT,0.12481,4848097.0,
2026-01-25 12:56:51.313420,FIDAUSDT,0.0264,3200710.0,
2026-01-25 12:56:51.329541,FIGHTUSDT,0.02428,39364260.0,
2026-01-25 12:56:51.335341,FILUSDT,1.282,510841.2,
2026-01-25 12:56:51.369030,FIOUSDT,0.010861,517030.0,
2026-01-25 12:56:51.377754,FLOCKUSDT,0.08437,4885548.0,
2026-01-25 12:56:51.458628,FLOWUSDT,0.07412,10400246.3,
2026-01-25 12:56:51.521766,FLRUSDT,0.010515,2513700.0,
2026-01-25 12:56:51.553694,FLUIDUSDT,3.132,1031485.7,
2026-01-25 12:56:51.569612,FOGOUSDT,0.03645,20738550.0,
2026-01-25 12:56:51.601435,FORMUSDT,0.3194,72664.0,
2026-01-25 12:56:51.601435,FOLKSUSDT,2.321,69826.69,
2026-01-25 12:56:51.613802,FUSDT,0.006648,40373137.0,
2026-01-25 12:56:51.619218,GALAUSDT,0.006083,190513024.0,
2026-01-25 12:56:51.637318,GASUSDT,1.8871,21823.9,
2026-01-25 12:56:51.652245,GIGAUSDT,0.003285,4482370.0,
2026-01-25 12:56:51.669015,GLMUSDT,0.22014,139089.0,
2026-01-25 12:56:51.705677,GMXUSDT,7.102,2094.47,
2026-01-25 12:56:51.716135,GMTUSDT,0.015544,37738063.0,
2026-01-25 12:56:51.801928,GNOUSDT,137.51,35.668,
2026-01-25 12:56:51.859506,GOATUSDT,0.03125,2895452.0,
2026-01-25 12:56:51.875507,GODSUSDT,0.05183,135206.0,
2026-01-25 12:56:51.907371,GPSUSDT,0.007246,10462546.0,
2026-01-25 12:56:51.939480,GRASSUSDT,0.262,355190.0,
2026-01-25 12:56:51.939480,GRIFFAINUSDT,0.014716,1117624.0,
2026-01-25 12:56:51.955237,GRTUSDT,0.03575,3440963.5,
2026-01-25 12:56:51.955237,GUNUSDT,0.032265,9976747.0,
2026-01-25 12:56:51.971318,HAEDALUSDT,0.03965,2136400.0,
2026-01-25 12:56:51.987406,HANAUSDT,0.023055,89056690.0,
2026-01-25 12:56:52.019219,HBARUSDT,0.10583,11062208.0,
2026-01-25 12:56:52.062588,HEMIUSDT,0.01473,9459815.0,
2026-01-25 12:56:52.062588,HEIUSDT,0.13585,409245.3,
2026-01-25 12:56:52.133428,HFTUSDT,0.02565,1055357.0,
2026-01-25 12:56:52.197821,HIGHUSDT,0.21146,121690.6,
2026-01-25 12:56:52.204864,FLUXUSDT,0.09874,151957.0,
2026-01-25 12:56:52.245230,HIPPOUSDT,0.0010149,76991640.0,
2026-01-25 12:56:52.251837,HIVEUSDT,0.09504,387304.0,
2026-01-25 12:56:52.282829,HMSTRUSDT,0.0002186,200922850.0,
2026-01-25 12:56:52.293562,HNTUSDT,1.1772,164709.35,
2026-01-25 12:56:52.293562,HOLOUSDT,0.07757,12574321.0,
2026-01-25 12:56:52.309726,GIGGLEUSDT,50.69,2193.0,
2026-01-25 12:56:52.309726,HOMEUSDT,0.030174,3480390.0,
2026-01-25 12:56:52.309726,HOOKUSDT,0.03566,1014901.3,
2026-01-25 12:56:52.325927,HPOS10IUSDT,0.03639,298530.0,
2026-01-25 12:56:52.358297,HUMAUSDT,0.023799,4280733.0,
2026-01-25 12:56:52.394483,HYPERUSDT,0.126,9921823.0,
2026-01-25 12:56:52.394483,HUSDT,0.16175,1524700.0,
2026-01-25 12:56:52.470651,HYPEUSDT,22.519,254579.33,
2026-01-25 12:56:52.534337,ICPUSDT,3.37,355624.8,
2026-01-25 12:56:52.566194,ICXUSDT,0.05478,465025.0,
2026-01-25 12:56:52.582176,IDEXUSDT,0.009307,825590.0,
2026-01-25 12:56:52.614506,ILVUSDT,5.636,3639.36,
2026-01-25 12:56:52.630659,IDUSDT,0.06798,3141996.0,
2026-01-25 12:56:52.630659,IMXUSDT,0.2423,803829.8,
2026-01-25 12:56:52.646535,INITUSDT,0.09418,2115404.0,
2026-01-25 12:56:52.646535,INUSDT,0.06718,6915940.0,
2026-01-25 12:56:52.662425,INJUSDT,4.443,110677.6,
2026-01-25 12:56:52.678255,IOSTUSDT,0.0015271,16708540.0,
2026-01-25 12:56:52.710748,IOTAUSDT,0.08508,953892.8,
2026-01-25 12:56:52.734793,IOUSDT,0.15553,741204.8,
2026-01-25 12:56:52.744716,IOTXUSDT,0.0077,688988.0,
2026-01-25 12:56:52.806729,IPUSDT,2.316,656895.2,
2026-01-25 12:56:52.870805,IRYSUSDT,0.046043,6785750.0,
2026-01-25 12:56:52.911725,JASMYUSDT,0.007024,43739676.0,
2026-01-25 12:56:52.934102,JCTUSDT,0.001687,4405300.0,
2026-01-25 12:56:52.962167,JELLYJELLYUSDT,0.05915,1211563.0,
2026-01-25 12:56:52.981492,JSTUSDT,0.044692,1076020.0,
2026-01-25 12:56:52.987446,JUPUSDT,0.19524,1853867.0,
2026-01-25 12:56:52.987446,JTOUSDT,0.3411,10574725.9,
2026-01-25 12:56:53.001586,KAITOUSDT,0.416,2060548.0,
2026-01-25 12:56:53.013078,KAIAUSDT,0.07186,21775701.0,
2026-01-25 12:56:53.028765,KASUSDT,0.04053,11421090.0,
2026-01-25 12:56:53.051847,KAVAUSDT,0.07927,1209132.3,
2026-01-25 12:56:53.076942,KERNELUSDT,0.0712,2166446.0,
2026-01-25 12:56:53.076942,KGENUSDT,0.30845,385927.0,
2026-01-25 12:56:53.145380,KITEUSDT,0.11519,2482631.0,
2026-01-25 12:56:53.177570,ICNTUSDT,0.4065,1259967.0,
2026-01-25 12:56:53.205437,KMNOUSDT,0.04538,642390.0,
2026-01-25 12:56:53.246222,KNCUSDT,0.22117,1862108.4,
2026-01-25 12:56:53.269147,KSMUSDT,6.659,7501.0,
2026-01-25 12:56:53.300716,L3USDT,0.011964,549610.0,
2026-01-25 12:56:53.316627,LAUSDT,0.3011,250932.7,
2026-01-25 12:56:53.332584,LABUSDT,0.15872,499271.0,
2026-01-25 12:56:53.337229,LDOUSDT,0.5115,1320864.9,
2026-01-25 12:56:53.337229,LIGHTUSDT,0.4503,580934.0,
2026-01-25 12:56:53.353702,LINEAUSDT,0.005786,97281510.0,
2026-01-25 12:56:53.364500,LINKUSDT,11.957,447023.5,
2026-01-25 12:56:53.385035,LISTAUSDT,0.13989,176853.0,
2026-01-25 12:56:53.412930,LITUSDT,1.7073,1009531.2,
2026-01-25 12:56:53.412930,LPTUSDT,3.15,207377.9,
2026-01-25 12:56:53.478225,LQTYUSDT,0.3338,192891.9,
2026-01-25 12:56:53.510850,LRCUSDT,0.04755,490255.4,
2026-01-25 12:56:53.544852,LSKUSDT,0.17885,749790.9,
2026-01-25 12:56:53.574935,LTCUSDT,69.39,136046.1,
2026-01-25 12:56:53.623809,LUMIAUSDT,0.1051,518539.8,
2026-01-25 12:56:53.639636,LUNA2USDT,0.07776,958546.2,
2026-01-25 12:56:53.671099,LYNUSDT,0.10538,2896345.0,
2026-01-25 12:56:53.671099,MAGMAUSDT,0.09559,765084.0,
2026-01-25 12:56:53.671099,MAGICUSDT,0.09009,2211163.0,
2026-01-25 12:56:53.687084,MANAUSDT,0.14708,2595581.4,
2026-01-25 12:56:53.687084,MANTAUSDT,0.07332,983968.4,
2026-01-25 12:56:53.703141,MASKUSDT,0.6213,203827.8,
2026-01-25 12:56:53.753111,MAVUSDT,0.02529,469792.0,
2026-01-25 12:56:53.753111,MBOXUSDT,0.02913,727406.0,
2026-01-25 12:56:53.849457,MELANIAUSDT,0.15904,1373626.2,
2026-01-25 12:56:53.849457,MEMEUSDT,0.0010279,165638970.0,
2026-01-25 12:56:53.882181,MERLUSDT,0.10513,6079650.9,
2026-01-25 12:56:53.917249,METISUSDT,4.853,28349.44,
2026-01-25 12:56:53.960465,METUSDT,0.2571,1065593.2,
2026-01-25 12:56:53.976321,MEUSDT,0.21221,3207928.0,
2026-01-25 12:56:54.017653,MEWUSDT,0.0008855,197350800.0,
2026-01-25 12:56:54.017653,MINAUSDT,0.08706,2760188.2,
2026-01-25 12:56:54.024532,MIRAUSDT,0.14651,16434417.3,
2026-01-25 12:56:54.027056,MLNUSDT,4.792,46482.5,
2026-01-25 12:56:54.027056,MITOUSDT,0.06485,1471584.0,
2026-01-25 12:56:54.072297,MMTUSDT,0.21459,3564265.0,
2026-01-25 12:56:54.088028,MNTUSDT,0.8845,1785347.6,
2026-01-25 12:56:54.104199,MOCAUSDT,0.02289,106574112.0,
2026-01-25 12:56:54.199122,MOODENGUSDT,0.06741,5933558.0,
2026-01-25 12:56:54.201180,MONUSDT,0.018536,39666420.0,
2026-01-25 12:56:54.224722,MORPHOUSDT,1.1893,20544.0,
2026-01-25 12:56:54.250960,MOVEUSDT,0.03469,100791955.0,
2026-01-25 12:56:54.313304,MOVRUSDT,2.3516,33710.5,
2026-01-25 12:56:54.319085,MTLUSDT,0.3674,19899.9,
2026-01-25 12:56:54.351217,MUBARAKUSDT,0.018773,5339679.0,
2026-01-25 12:56:54.361766,MUSDT,1.6346,20661.0,
2026-01-25 12:56:54.361766,MYXUSDT,6.205,170032.0,
2026-01-25 12:56:54.367647,NAORISUSDT,0.02669,4407820.0,
2026-01-25 12:56:54.377812,NEARUSDT,1.4875,1946979.0,
2026-01-25 12:56:54.381224,MAVIAUSDT,0.05307,864595.5,
2026-01-25 12:56:54.410071,NEOUSDT,3.578,15076.78,
2026-01-25 12:56:54.425987,NEWTUSDT,0.10839,12492804.0,
2026-01-25 12:56:54.441834,NFPUSDT,0.02358,188054.4,
2026-01-25 12:56:54.538611,NIGHTUSDT,0.05944,2741510.0,
2026-01-25 12:56:54.538611,NILUSDT,0.07298,1073748.0,
2026-01-25 12:56:54.554591,NKNUSDT,0.011576,285783.0,
2026-01-25 12:56:54.586364,NMRUSDT,9.265,3843.6,
2026-01-25 12:56:54.650109,NOMUSDT,0.013609,1928198050.0,
2026-01-25 12:56:54.657482,NOTUSDT,0.0005433,594901830.0,
2026-01-25 12:56:54.684131,NSUSDT,0.03094,60245.0,
2026-01-25 12:56:54.684131,NTRNUSDT,0.023,3984710.0,
2026-01-25 12:56:54.698155,NXPCUSDT,0.3684,127298.2,
2026-01-25 12:56:54.723001,OBTUSDT,0.002015,2220100.0,
2026-01-25 12:56:54.723001,OGUSDT,3.79,7738.7,
2026-01-25 12:56:54.729928,OGNUSDT,0.0296,606892.0,
2026-01-25 12:56:54.761806,OKBUSDT,102.86,187.92,
2026-01-25 12:56:54.761806,OLUSDT,0.018138,404519.0,
2026-01-25 12:56:54.777626,OMUSDT,0.06601,5177321.0,
2026-01-25 12:56:54.874432,ONDOUSDT,0.3339,3711921.0,
2026-01-25 12:56:54.890492,ONGUSDT,0.08177,253121.0,
2026-01-25 12:56:54.922244,ONTUSDT,0.05773,3690019.0,
2026-01-25 12:56:54.995475,OPENUSDT,0.17025,2337695.0,
2026-01-25 12:56:54.995475,OPUSDT,0.2985,5926380.3,
2026-01-25 12:56:55.018103,ORBSUSDT,0.010211,410290.0,
2026-01-25 12:56:55.033857,ORCAUSDT,1.0778,313329.9,
2026-01-25 12:56:55.049507,ORDERUSDT,0.08253,3931052.0,
2026-01-25 12:56:55.051522,ORDIUSDT,3.962,118552.23,
2026-01-25 12:56:55.061958,PARTIUSDT,0.08786,805786.0,
2026-01-25 12:56:55.069213,OXTUSDT,0.02131,155590.0,
2026-01-25 12:56:55.097653,PAXGUSDT,5047.6,256.653,
2026-01-25 12:56:55.097653,PEAQUSDT,0.02621,239975.0,
2026-01-25 12:56:55.113577,PENDLEUSDT,1.9623,181650.0,
2026-01-25 12:56:55.213906,PENGUUSDT,0.009625,218277960.0,
2026-01-25 12:56:55.226741,PEOPLEUSDT,0.009139,10468913.0,
2026-01-25 12:56:55.259424,PHAUSDT,0.04085,3057034.0,
2026-01-25 12:56:55.331735,PIEVERSEUSDT,0.6022,1586347.0,
2026-01-25 12:56:55.339446,PHBUSDT,0.247,31090.0,
2026-01-25 12:56:55.355148,PIPPINUSDT,0.33671,2971129.0,
2026-01-25 12:56:55.371088,PIXELUSDT,0.007859,2429393.0,
2026-01-25 12:56:55.386818,PLAYSOUTUSDT,0.07262,404740.0,
2026-01-25 12:56:55.386818,PLUMEUSDT,0.016195,30751478.0,
2026-01-25 12:56:55.402772,PNUTUSDT,0.07148,3148739.0,
2026-01-25 12:56:55.413170,POLUSDT,0.12127,10746921.0,
2026-01-25 12:56:55.444304,PONKEUSDT,0.04038,3018012.0,
2026-01-25 12:56:55.450580,POPCATUSDT,0.07591,8073019.0,
2026-01-25 12:56:55.534639,ONEUSDT,0.003558,2057453.0,
2026-01-25 12:56:55.546707,PORTALUSDT,0.019008,879964.1,
2026-01-25 12:56:55.562631,POWERUSDT,0.20085,695740.0,
2026-01-25 12:56:55.600981,POWRUSDT,0.08834,256409.0,
2026-01-25 12:56:55.643601,POLYXUSDT,0.05386,486303.0,
2026-01-25 12:56:55.659971,PROMPTUSDT,0.0576,602484.0,
2026-01-25 12:56:55.676072,PROMUSDT,2.135,68640.9,
2026-01-25 12:56:55.692403,PROVEUSDT,0.3727,440907.0,
2026-01-25 12:56:55.708318,PTBUSDT,0.0021514,48850110.0,
2026-01-25 12:56:55.724138,PUFFERUSDT,0.0477,209097.0,
2026-01-25 12:56:55.740013,PUMPFUNUSDT,0.002559,1760000300.0,
2026-01-25 12:56:55.740013,PUMPBTCUSDT,0.02465,705210.0,
2026-01-25 12:56:55.740013,PUNDIXUSDT,0.22104,70400.0,
2026-01-25 12:56:55.777201,PYRUSDT,0.4455,227631.0,
2026-01-25 12:56:55.791918,PYTHUSDT,0.05885,6845147.0,
2026-01-25 12:56:55.867604,QNTUSDT,76.18,588.92,
2026-01-25 12:56:55.883754,QTUMUSDT,1.2665,16048.9,
